"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP","GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_DN","GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_MAC_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN","GSE36392_EOSINOPHIL_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_UP","GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE3982_MAST_CELL_VS_TH1_UP","GSE3982_MAST_CELL_VS_TH1_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP","GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE6875_WT_VS_FOXP3_KO_TREG_DN","GSE6875_WT_VS_FOXP3_KO_TREG_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE7831_1H_VS_4H_CPG_STIM_PDC_DN","GSE7831_1H_VS_4H_CPG_STIM_PDC_DN","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE7852_LN_VS_THYMUS_TREG_UP","GSE7852_LN_VS_THYMUS_TREG_UP","37/2154","199/21355",0.000184367377741438,0.00057235604273951,0.000170622160208099
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN","GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_DN","36/2154","192/21355",0.000188325926387953,0.000584290328653886,0.000174179829720079
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP","GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP","35/2154","185/21355",0.000191725257481132,0.000593132861717934,0.000176815832453409
"GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP","GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP","GSE1112_OT1_VS_HY_CD8AB_THYMOCYTE_RTOC_CULTURE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN","GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP","GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP","GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY7_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN","GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP","GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE13306_TREG_VS_TCONV_DN","GSE13306_TREG_VS_TCONV_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE14308_TH1_VS_TH17_DN","GSE14308_TH1_VS_TH17_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP","GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP","GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN","GSE15330_LYMPHOID_MULTIPOTENT_VS_PRO_BCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP","GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN","GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP","GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP","GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_UP","GSE17721_0.5H_VS_12H_PAM3CSK4_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_12H_VS_24H_POLYIC_BMDC_DN","GSE17721_12H_VS_24H_POLYIC_BMDC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_UP","GSE17721_4_VS_24H_GARDIQUIMOD_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_4H_VS_24H_POLYIC_BMDC_DN","GSE17721_4H_VS_24H_POLYIC_BMDC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_CTRL_VS_LPS_4H_BMDC_UP","GSE17721_CTRL_VS_LPS_4H_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_DN","GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_LPS_VS_CPG_8H_BMDC_UP","GSE17721_LPS_VS_CPG_8H_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_LPS_VS_POLYIC_2H_BMDC_DN","GSE17721_LPS_VS_POLYIC_2H_BMDC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP","GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP","GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP","GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_UP","GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN","GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN","GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN","GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP","GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE20715_0H_VS_6H_OZONE_LUNG_UP","GSE20715_0H_VS_6H_OZONE_LUNG_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN","GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_TGFB_VS_IL6_TREATED_STAT3_KO_CD4_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP","GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN","GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN","GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP","GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP","GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_UP","GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP","GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_UP","GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN","GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN","GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27786_LIN_NEG_VS_NEUTROPHIL_DN","GSE27786_LIN_NEG_VS_NEUTROPHIL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27786_LSK_VS_CD4_TCELL_DN","GSE27786_LSK_VS_CD4_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27786_NKCELL_VS_ERYTHROBLAST_UP","GSE27786_NKCELL_VS_ERYTHROBLAST_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27786_NKCELL_VS_MONO_MAC_DN","GSE27786_NKCELL_VS_MONO_MAC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_DN","GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP","GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP","GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP","GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3039_CD4_TCELL_VS_B1_BCELL_UP","GSE3039_CD4_TCELL_VS_B1_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_UP","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN","GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN","GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN","GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP","GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN","GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP","GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN","GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_DN","GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN","GSE360_L_MAJOR_VS_B_MALAYI_LOW_DOSE_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP","GSE36078_UNTREATED_VS_AD5_INF_IL1R_KO_MOUSE_LUNG_DC_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN","GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP","GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP","GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN","GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN","GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_PMA_STIM_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN","GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE40655_FOXO1_KO_VS_WT_NTREG_DN","GSE40655_FOXO1_KO_VS_WT_NTREG_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN","GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP","GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_8H_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE42724_NAIVE_VS_B1_BCELL_UP","GSE42724_NAIVE_VS_B1_BCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP","GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
"GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP","GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP","37/2154","200/21355",0.000204632577365624,0.000593132861717934,0.000176815832453409
