"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN","GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN","GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP","GSE5142_CTRL_VS_HTERT_TRANSDUCED_CD8_TCELL_EARLY_PASSAGE_CLONE_UP","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN","GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_DN","GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_DN","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN","GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_UP","GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_UP","103/6767","200/21355",4.2012395503212e-09,1.22733647717931e-08,2.10156472332757e-09
"GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN","GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN","88/6767","164/21355",4.23787718747656e-09,1.23733464351893e-08,2.11868455482284e-09
"GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN","GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN","90/6767","169/21355",4.66962119232121e-09,1.36106582450431e-08,2.33054910050321e-09
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_UP","GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_UP","90/6767","169/21355",4.66962119232121e-09,1.36106582450431e-08,2.33054910050321e-09
"GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN","GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN","90/6767","169/21355",4.66962119232121e-09,1.36106582450431e-08,2.33054910050321e-09
"GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP","GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP","95/6767","181/21355",4.73925773045021e-09,1.37979411607145e-08,2.362617500341e-09
"GSE36095_WT_VS_HDAC9_KO_TREG_UP","GSE36095_WT_VS_HDAC9_KO_TREG_UP","95/6767","181/21355",4.73925773045021e-09,1.37979411607145e-08,2.362617500341e-09
"THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_7DY_UP","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_7DY_UP","72/6767","127/21355",4.85015570214637e-09,1.41127969834872e-08,2.4165301724058e-09
"GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP","GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP","GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP","GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP","GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP","GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP","102/6767","198/21355",4.88458465806507e-09,1.41567357500846e-08,2.4240537947852e-09
"GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN","GSE6269_HEALTHY_VS_FLU_INF_PBMC_DN","87/6767","162/21355",4.90566006543607e-09,1.42097848336106e-08,2.43313737411459e-09
"GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP","GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP","99/6767","191/21355",5.38680730113803e-09,1.55858696574124e-08,2.66876398309916e-09
"GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP","GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP","99/6767","191/21355",5.38680730113803e-09,1.55858696574124e-08,2.66876398309916e-09
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP","GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP","101/6767","196/21355",5.67902867447611e-09,1.64220981466661e-08,2.81195114703777e-09
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP","GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP","91/6767","172/21355",5.90703492545413e-09,1.70621791903117e-08,2.92155204022461e-09
"GSE6259_DEC205_POS_DC_VS_BCELL_DN","GSE6259_DEC205_POS_DC_VS_BCELL_DN","91/6767","172/21355",5.90703492545413e-09,1.70621791903117e-08,2.92155204022461e-09
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","93/6767","177/21355",6.3864197401654e-09,1.84364718512545e-08,3.15687177767777e-09
"GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP","GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN","GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN","GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN","GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_DN","GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP","GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE22886_NAIVE_TCELL_VS_DC_UP","GSE22886_NAIVE_TCELL_VS_DC_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE22886_NAIVE_VS_MEMORY_TCELL_DN","GSE22886_NAIVE_VS_MEMORY_TCELL_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN","GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN","GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP","GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP","GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE557_WT_VS_I_AB_KO_DC_DN","GSE557_WT_VS_I_AB_KO_DC_DN","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE5960_TH1_VS_ANERGIC_TH1_UP","GSE5960_TH1_VS_ANERGIC_TH1_UP","102/6767","199/21355",6.91628030869703e-09,1.97437467386913e-08,3.38071608102996e-09
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP","87/6767","163/21355",7.26539028827254e-09,2.07172725294624e-08,3.54741262245729e-09
"GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP","GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP","87/6767","163/21355",7.26539028827254e-09,2.07172725294624e-08,3.54741262245729e-09
"GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP","GSE5099_DAY3_VS_DAY7_MCSF_TREATED_MACROPHAGE_UP","99/6767","192/21355",7.67636956643228e-09,2.18770132112831e-08,3.74599468617333e-09
"GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_UP","GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_UP","89/6767","168/21355",7.94604752359328e-09,2.26305223152439e-08,3.87501783353626e-09
"GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","94/6767","180/21355",7.94959443919528e-09,2.26305223152439e-08,3.87501783353626e-09
"GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP","101/6767","197/21355",8.04361626834771e-09,2.28854720354155e-08,3.9186728008657e-09
"HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","64/6767","110/21355",8.52283094332706e-09,2.42354710185457e-08,4.1498327388474e-09
"GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN","GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_IKAROS_KO_DN","93/6767","178/21355",9.2333323339851e-09,2.62267561641782e-08,4.4907999221715e-09
"GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_UP","GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_UP","93/6767","178/21355",9.2333323339851e-09,2.62267561641782e-08,4.4907999221715e-09
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP","GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP","100/6767","195/21355",9.35468799427391e-09,2.65273702138509e-08,4.54227397952052e-09
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP","100/6767","195/21355",9.35468799427391e-09,2.65273702138509e-08,4.54227397952052e-09
"GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP","GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP","100/6767","195/21355",9.35468799427391e-09,2.65273702138509e-08,4.54227397952052e-09
"GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN","GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE10325_BCELL_VS_LUPUS_BCELL_DN","GSE10325_BCELL_VS_LUPUS_BCELL_DN","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE11924_TFH_VS_TH17_CD4_TCELL_DN","GSE11924_TFH_VS_TH17_CD4_TCELL_DN","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP","GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN","GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN","GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP","GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
"GSE17721_0.5H_VS_12H_POLYIC_BMDC_UP","GSE17721_0.5H_VS_12H_POLYIC_BMDC_UP","102/6767","200/21355",9.74213905721026e-09,2.65680568863388e-08,4.54924074676e-09
