"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE21063_3H_VS_16H_ANTI_IGM_STIM_NFATC1_KOBCELL_DN","GSE21063_3H_VS_16H_ANTI_IGM_STIM_NFATC1_KOBCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP","GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP","GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP","GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP","GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP","GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE24142_DN2_VS_DN3_THYMOCYTE_UP","GSE24142_DN2_VS_DN3_THYMOCYTE_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP","GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE24726_WT_VS_E2_2_KO_PDC_DN","GSE24726_WT_VS_E2_2_KO_PDC_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_UP","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE27786_BCELL_VS_CD4_TCELL_UP","GSE27786_BCELL_VS_CD4_TCELL_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN","GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN","GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE3039_NKT_CELL_VS_B2_BCELL_DN","GSE3039_NKT_CELL_VS_B2_BCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN","GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP","GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN","GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE360_CTRL_VS_T_GONDII_MAC_UP","GSE360_CTRL_VS_T_GONDII_MAC_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN","GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN","GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE39864_WT_VS_GATA3_KO_TREG_DN","GSE39864_WT_VS_GATA3_KO_TREG_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN","GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP","GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP","GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP","GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP","81/4231","200/21355",1.28392687581137e-11,1.02037351401691e-10,2.02410993395967e-11
"GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_DN","GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_DN","75/4231","180/21355",1.43144872140384e-11,1.1340967768031e-10,2.24970221243978e-11
"GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","75/4231","180/21355",1.43144872140384e-11,1.1340967768031e-10,2.24970221243978e-11
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN","GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN","80/4231","197/21355",1.45816153150885e-11,1.14992861700221e-10,2.28110775617417e-11
"GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","80/4231","197/21355",1.45816153150885e-11,1.14992861700221e-10,2.28110775617417e-11
"GSE3982_NEUTROPHIL_VS_TH1_UP","GSE3982_NEUTROPHIL_VS_TH1_UP","80/4231","197/21355",1.45816153150885e-11,1.14992861700221e-10,2.28110775617417e-11
"GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN","GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN","74/4231","177/21355",1.60730426790783e-11,1.26559779989178e-10,2.51056014681698e-11
"GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN","GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN","79/4231","194/21355",1.6543804080262e-11,1.30066778704636e-10,2.58012830828755e-11
"GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP","GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP","80/4231","198/21355",1.97571146667946e-11,1.54382575887178e-10,3.06247958410198e-11
"GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP","GSE26343_UNSTIM_VS_LPS_STIM_NFAT5_KO_MACROPHAGE_UP","80/4231","198/21355",1.97571146667946e-11,1.54382575887178e-10,3.06247958410198e-11
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN","GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_DN","80/4231","198/21355",1.97571146667946e-11,1.54382575887178e-10,3.06247958410198e-11
"GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP","GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_UP","80/4231","198/21355",1.97571146667946e-11,1.54382575887178e-10,3.06247958410198e-11
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_DN","72/4231","171/21355",2.01730054806501e-11,1.57392429366533e-10,3.12218589991315e-11
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN","GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN","73/4231","175/21355",2.49694332238637e-11,1.94518715357941e-10,3.85865821376617e-11
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN","GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_DN","GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE36009_WT_VS_NLRP10_KO_DC_DN","GSE36009_WT_VS_NLRP10_KO_DC_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN","GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE40666_WT_VS_STAT4_KO_CD8_TCELL_DN","GSE40666_WT_VS_STAT4_KO_CD8_TCELL_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN","GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP","GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN","GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN","GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_DN","80/4231","199/21355",2.66789071685016e-11,2.02902193094569e-10,4.02496085034711e-11
"GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP","GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_UP","75/4231","182/21355",2.71138061885847e-11,2.059042526262e-10,4.08451255799966e-11
"GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN","GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN","79/4231","196/21355",3.03790041380908e-11,2.30359134928777e-10,4.56962285851692e-11
"GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN","GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN","GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN","GSE12392_WT_VS_IFNB_KO_CD8A_NEG_SPLEEN_DC_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP","GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE15330_HSC_VS_PRO_BCELL_DN","GSE15330_HSC_VS_PRO_BCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP","GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP","GSE17721_0.5H_VS_4H_GARDIQUIMOD_BMDC_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN","GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE20715_0H_VS_24H_OZONE_LUNG_UP","GSE20715_0H_VS_24H_OZONE_LUNG_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE20715_0H_VS_48H_OZONE_LUNG_DN","GSE20715_0H_VS_48H_OZONE_LUNG_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN","GSE26727_WT_VS_KLF2_KO_LPS_STIM_MACROPHAGE_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE27786_BCELL_VS_CD8_TCELL_UP","GSE27786_BCELL_VS_CD8_TCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE27786_LIN_NEG_VS_CD8_TCELL_UP","GSE27786_LIN_NEG_VS_CD8_TCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN","GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3039_B2_VS_B1_BCELL_DN","GSE3039_B2_VS_B1_BCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3039_CD4_TCELL_VS_B1_BCELL_DN","GSE3039_CD4_TCELL_VS_B1_BCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3039_CD4_TCELL_VS_B2_BCELL_UP","GSE3039_CD4_TCELL_VS_B2_BCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3982_DC_VS_NKCELL_UP","GSE3982_DC_VS_NKCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN","GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4MID_SORTED_BCELL_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP","GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP","80/4231","200/21355",3.5905332775427e-11,2.60326358991285e-10,5.16408121209893e-11
"GSE14000_4H_VS_16H_LPS_DC_UP","GSE14000_4H_VS_16H_LPS_DC_UP","79/4231","197/21355",4.09552220789162e-11,2.9610221209665e-10,5.87376505504166e-11
"GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","79/4231","197/21355",4.09552220789162e-11,2.9610221209665e-10,5.87376505504166e-11
"GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP","GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP","74/4231","180/21355",4.19455800738279e-11,3.02835272476679e-10,6.00732844348669e-11
"HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_3DY_POSITIVE","HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_3DY_POSITIVE","126/4231","368/21355",4.36614094758106e-11,3.14779725700429e-10,6.24426997610971e-11
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN","73/4231","177/21355",4.7362255548987e-11,3.40981631943971e-10,6.76403590483759e-11
"GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN","GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_DN","GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_48H_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE360_CTRL_VS_T_GONDII_MAC_DN","GSE360_CTRL_VS_T_GONDII_MAC_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE3982_EOSINOPHIL_VS_TH2_DN","GSE3982_EOSINOPHIL_VS_TH2_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP","GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN","GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN","79/4231","198/21355",5.50279152348598e-11,3.92313064664661e-10,7.7822950174767e-11
"NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","85/4231","219/21355",5.67158127090392e-11,4.03785077703521e-10,8.00986477732922e-11
"GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP","GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP","74/4231","181/21355",5.73034542347717e-11,4.0683865153385e-10,8.07043837159782e-11
"GSE36095_WT_VS_HDAC9_KO_TREG_UP","GSE36095_WT_VS_HDAC9_KO_TREG_UP","74/4231","181/21355",5.73034542347717e-11,4.0683865153385e-10,8.07043837159782e-11
"GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","71/4231","171/21355",6.01452898330371e-11,4.26424281720813e-10,8.45895755677569e-11
"GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP","GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP","72/4231","175/21355",7.32889204907156e-11,5.11150376993362e-10,1.01396649521652e-10
