"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GARRE1:19:34349153:34351513",108.065278175946,0.206135158296398,0.444329648023707,0.463923933982906,0.642702244497868,0.670044216177678
"GPI:19:34365019:34365259",653.984468096368,0.646908639820164,0.372942550301113,1.73460668217625,0.0828104951061471,0.119127472228997
"GPI:19:34365065:34365259",653.442127089691,0.646737779633744,0.373321600561856,1.73238778217063,0.0832045418694364,0.119558052655627
"GPI:19:34365090:34365259",650.440975866003,0.6378284905252,0.373875682537005,1.70599084218875,0.0880097846612154,0.124974678160188
"GPI:19:34365388:34366344",81.0970068685428,0.682239177870688,0.433072277644591,1.57534714893614,0.115176336477458,0.155229760778408
"GPI:19:34366435:34366782",355.74502578367,0.620759801101555,0.405042329039772,1.53258007026866,0.125379355095243,0.166116745452283
"GPI:19:34366851:34368582",103.543285778262,1.30623521894377,0.395156812914413,3.30561229429363,0.000947691205756895,0.00381073219148745
"GPI:19:34368702:34377502",438.299583682895,1.28772150932585,0.391075579864617,3.29276890613224,0.000992059791602483,0.00394085181085159
"GPI:19:34368702:34377734",3271.90949530913,0.674852755251928,0.34774699729419,1.94064294013446,0.0523016018643567,0.0827512207307999
"GPI:19:34377586:34377734",160.104493454831,0.562058104917067,0.407320639302484,1.3798910506464,0.167620192484507,0.210595093857332
"GPI:19:34379562:34381465",290.877789971088,1.97212983600725,0.384854110310826,5.12435695285796,2.98554909656253e-07,1.15125129675787e-05
"GPI:19:34381519:34393247",3511.40449577528,1.27804860174787,0.358313829146973,3.56684140489494,0.000361309995878514,0.00186184061248082
"GPI:19:34393308:34393727",157.667885790518,1.04907694137526,0.402854230575192,2.60411052374303,0.00921130471295859,0.0216007288431974
"GPI:19:34393771:34393913",79.4833008375405,1.6027154500121,0.440471324164754,3.63863743695747,0.000274084345883298,0.00151965546304817
"GPI:19:34394066:34396300",450.307146922509,2.58119475774694,0.349979331245093,7.3752777015832,1.64002836706292e-13,1.87455242355292e-10
"GPI:19:34396657:34399206",284.741161182415,0.800554154831602,0.368926657937277,2.16995475281623,0.0300102738486399,0.0538840030669776
"GPI:19:34396657:34399233",3385.69408994369,0.743299993262566,0.360765682234226,2.06034007630465,0.0393660411990509,0.0663981348089238
"PDCD2L:19:34404815:34404929",23.4387410144004,1.00163860331097,0.58469386527372,1.71309921789937,0.0866942879039591,0.123474238654581
"PDCD2L:19:34404990:34409160",156.889354454741,1.46442134380374,0.408640349027018,3.58364353224189,0.000338834432032339,0.00177607761679164
