"GeneName","Treatment","Fraction","avgExon_reads","avgIntron_reads","ExonCount","IntronCount","IntronExon_Ratio"
"MOB2","GSK591","Chromatin",370.444444444444,149,6,3,0.401136703559677
"MOB2","GSK591","Cytoplasm",301.555555555556,30.8888888888889,6,3,0.102093279471172
"MOB2","GSK591","Nucleoplasm",128.944444444444,13.2222222222222,6,3,0.101752885848653
"MOB3A","DMSO","Chromatin",91.4,59,5,2,0.638528138528139
"MOB3A","DMSO","Cytoplasm",199.466666666667,9.83333333333333,5,2,0.0490522115064849
"MOB3A","DMSO","Nucleoplasm",67.5333333333333,5,5,2,0.0729571984435798
"MOB3A","GSK591","Chromatin",97.1333333333333,91.3333333333333,5,2,0.93070652173913
"MOB3A","GSK591","Cytoplasm",191.8,7.33333333333333,5,2,0.0380359612724758
"MOB3A","GSK591","Nucleoplasm",89.3333333333333,1.83333333333333,5,2,0.0202952029520295
"MOB3C","DMSO","Chromatin",80.3333333333333,33.3333333333333,2,2,0.409836065573771
"MOB3C","DMSO","Cytoplasm",99.6666666666667,2.5,2,2,0.0248344370860927
"MOB3C","DMSO","Nucleoplasm",37.6666666666667,2.83333333333333,2,2,0.0732758620689655
"MOB3C","GSK591","Chromatin",83.6666666666667,48.6666666666667,2,2,0.574803149606299
"MOB3C","GSK591","Cytoplasm",96.6666666666667,0.833333333333333,2,2,0.00853242320819113
"MOB3C","GSK591","Nucleoplasm",45.3333333333333,4.16666666666667,2,2,0.0899280575539568
"MOB4","DMSO","Chromatin",173.25,63.8333333333333,8,4,0.366331898613104
"MOB4","DMSO","Cytoplasm",434.583333333333,110.5,8,4,0.253682800841783
"MOB4","DMSO","Nucleoplasm",199.333333333333,46.9166666666667,8,4,0.234193011647255
"MOB4","GSK591","Chromatin",179.166666666667,77.5833333333333,8,4,0.430619796484736
"MOB4","GSK591","Cytoplasm",578.166666666667,123.416666666667,8,4,0.213093525179856
"MOB4","GSK591","Nucleoplasm",263.5,53.75,8,4,0.203213610586011
"MOCOS","DMSO","Chromatin",34.6363636363636,60.6666666666667,11,1,1.70238095238095
"MOCOS","DMSO","Cytoplasm",56.7878787878788,38.3333333333333,11,1,0.663345568956476
"MOCOS","DMSO","Nucleoplasm",19.7878787878788,11.6666666666667,11,1,0.561224489795918
"MOCOS","GSK591","Chromatin",26.030303030303,84.3333333333333,11,1,3.11995515695067
"MOCOS","GSK591","Cytoplasm",36.4848484848485,56.6666666666667,11,1,1.51172190784155
"MOCOS","GSK591","Nucleoplasm",15.7575757575758,16.6666666666667,11,1,0.994575045207957
"MOCS2","DMSO","Chromatin",92.6666666666667,15.8333333333333,8,2,0.169039145907473
"MOCS2","DMSO","Cytoplasm",448.625,20.8333333333333,8,2,0.0463349087202298
"MOCS2","DMSO","Nucleoplasm",126.208333333333,2.83333333333333,8,2,0.0222731739272846
"MOCS2","GSK591","Chromatin",93.1666666666667,22.6666666666667,8,2,0.24070796460177
"MOCS2","GSK591","Cytoplasm",452.958333333333,15.1666666666667,8,2,0.033409821018816
"MOCS2","GSK591","Nucleoplasm",146.875,4.66666666666667,8,2,0.0315581854043393
"MOGS","DMSO","Chromatin",533.722222222222,116,6,3,0.216935064935065
"MOGS","DMSO","Cytoplasm",82.7777777777778,11.7777777777778,6,3,0.140583554376658
"MOGS","DMSO","Nucleoplasm",287.222222222222,40,6,3,0.138781804163454
"MOGS","GSK591","Chromatin",421.333333333333,106.444444444444,6,3,0.25203893712181
"MOGS","GSK591","Cytoplasm",49.1111111111111,5.66666666666667,6,3,0.113082039911308
"MOGS","GSK591","Nucleoplasm",294.944444444444,46.4444444444444,6,3,0.156936361929792
"MOK","DMSO","Chromatin",63.5897435897436,124.333333333333,13,15,1.92497022628027
"MOK","DMSO","Cytoplasm",52.3846153846154,40.3555555555556,13,15,0.755939801472943
"MOK","DMSO","Nucleoplasm",16.8205128205128,15.8666666666667,13,15,0.890359712230216
"MOK","GSK591","Chromatin",55.7179487179487,136.688888888889,13,15,2.40997588908981
"MOK","GSK591","Cytoplasm",43.1282051282051,37.1555555555556,13,15,0.841991090451288
"MOK","GSK591","Nucleoplasm",19.8974358974359,15.1111111111111,13,15,0.723108384458078
"MON1A","DMSO","Chromatin",25.5555555555556,40,6,2,1.50627615062761
"MON1A","DMSO","Cytoplasm",84.0555555555556,43.6666666666667,6,2,0.513389941214892
"MON1A","DMSO","Nucleoplasm",24.3333333333333,12.1666666666667,6,2,0.480263157894737
"MON1A","GSK591","Chromatin",28.6111111111111,51,6,2,1.72232645403377
"MON1A","GSK591","Cytoplasm",75.2777777777778,37.3333333333333,6,2,0.489439184268026
"MON1A","GSK591","Nucleoplasm",26.1111111111111,13.5,6,2,0.497950819672131
"MON1B","DMSO","Chromatin",289.166666666667,161.916666666667,6,4,0.558012636415853
"MON1B","DMSO","Cytoplasm",338.555555555556,141,6,4,0.415248691099476
"MON1B","DMSO","Nucleoplasm",161.111111111111,47.6666666666667,6,4,0.294037011651816
"MON1B","GSK591","Chromatin",287.5,152.083333333333,6,4,0.527151935297516
"MON1B","GSK591","Cytoplasm",333.444444444444,108.25,6,4,0.323671096345515
"MON1B","GSK591","Nucleoplasm",202.222222222222,61.75,6,4,0.303854565336249
"MON2","DMSO","Chromatin",101.078431372549,82.3636363636364,34,11,0.80686620333182
"MON2","DMSO","Cytoplasm",46.2745098039216,8,34,11,0.169224388220655
"MON2","DMSO","Nucleoplasm",27.6078431372549,4.45454545454545,34,11,0.155710636176709
"MON2","GSK591","Chromatin",82.1078431372549,81,34,11,0.974637253745429
"MON2","GSK591","Cytoplasm",41.7058823529412,7.3030303030303,34,11,0.171007596627431
"MON2","GSK591","Nucleoplasm",33.3235294117647,6.24242424242424,34,11,0.181870115032069
"MORC2","DMSO","Chromatin",110.045977011494,101.25,29,4,0.911784494358762
"MORC2","DMSO","Cytoplasm",104.034482758621,21.1666666666667,29,4,0.201521120595316
"MORC2","DMSO","Nucleoplasm",45.0919540229885,13.5,29,4,0.292892768079801
"MORC2","GSK591","Chromatin",99.4712643678161,116.25,29,4,1.15704724859856
"MORC2","GSK591","Cytoplasm",86.7011494252874,22.8333333333333,29,4,0.260353866317169
"MORC2","GSK591","Nucleoplasm",51.2413793103448,17,29,4,0.325412541254125
"MORC3","DMSO","Chromatin",90.6190476190476,38.8333333333333,7,4,0.423856548856549
"MORC3","DMSO","Cytoplasm",59.9047619047619,4.66666666666667,7,4,0.0766223612197029
"MORC3","DMSO","Nucleoplasm",37,5.83333333333333,7,4,0.153508771929825
"MORC3","GSK591","Chromatin",101.809523809524,63.9166666666667,7,4,0.621699861046781
"MORC3","GSK591","Cytoplasm",72.7619047619048,5.5,7,4,0.0745642349903163
"MORC3","GSK591","Nucleoplasm",45.8095238095238,5.08333333333333,7,4,0.108596134282808
"MORC4","DMSO","Chromatin",217.351851851852,111.066666666667,18,5,0.508659146806887
"MORC4","DMSO","Cytoplasm",291.5,38.6,18,5,0.131965811965812
"MORC4","DMSO","Nucleoplasm",119.111111111111,17.8,18,5,0.148196114708603
"MORC4","GSK591","Chromatin",157.537037037037,110.333333333333,18,5,0.695946735194487
"MORC4","GSK591","Cytoplasm",198.259259259259,28.8666666666667,18,5,0.144869888475836
"MORC4","GSK591","Nucleoplasm",112.018518518519,18.4666666666667,18,5,0.16339505161396
"MORF4L1","DMSO","Chromatin",1172.39215686275,168,17,10,0.143174640308808
"MORF4L1","DMSO","Cytoplasm",3208.92156862745,321.266666666667,17,10,0.100085519162401
"MORF4L1","DMSO","Nucleoplasm",1292.94117647059,116.466666666667,17,10,0.0900092436847449
"MORF4L1","GSK591","Chromatin",1139.94117647059,189.7,17,10,0.166266240461951
"MORF4L1","GSK591","Cytoplasm",3466.72549019608,342.133333333333,17,10,0.0986621733181042
"MORF4L1","GSK591","Nucleoplasm",1621.64705882353,151.866666666667,17,10,0.0935919279801825
"MORF4L2","DMSO","Chromatin",1102.66666666667,1005.05555555556,9,12,0.910651364139736
"MORF4L2","DMSO","Cytoplasm",1882.81481481481,643.194444444444,9,12,0.341431885653619
"MORF4L2","DMSO","Nucleoplasm",878.555555555556,274.527777777778,9,12,0.312121020717534
"MORF4L2","GSK591","Chromatin",1200.14814814815,1054.52777777778,9,12,0.877933150380809
"MORF4L2","GSK591","Cytoplasm",1410.07407407407,441.805555555556,9,12,0.313098768996562
"MORF4L2","GSK591","Nucleoplasm",893.37037037037,288.444444444444,9,12,0.32251118105019
"MORN1","DMSO","Chromatin",37.5,102.592592592593,8,9,2.66474266474266
"MORN1","DMSO","Cytoplasm",43.2083333333333,38.2222222222222,8,9,0.8645931511153
"MORN1","DMSO","Nucleoplasm",14.4166666666667,14.4444444444444,8,9,0.936936936936937
"MORN1","GSK591","Chromatin",32.7916666666667,113.185185185185,8,9,3.34949993149747
"MORN1","GSK591","Cytoplasm",24.1666666666667,22.7407407407407,8,9,0.903605592347314
"MORN1","GSK591","Nucleoplasm",12.7083333333333,13.3703703703704,8,9,0.975346166835528
"MORN4","DMSO","Chromatin",71.5555555555556,80.4444444444444,6,3,1.10872894333844
"MORN4","DMSO","Cytoplasm",154.777777777778,49.8888888888889,6,3,0.320256776034237
"MORN4","DMSO","Nucleoplasm",46.6111111111111,15,6,3,0.315052508751459
"MORN4","GSK591","Chromatin",91.7222222222222,91.3333333333333,6,3,0.985020970641102
"MORN4","GSK591","Cytoplasm",165.111111111111,54.8888888888889,6,3,0.330434782608696
"MORN4","GSK591","Nucleoplasm",56.5555555555556,18.4444444444444,6,3,0.32046332046332
"MOSMO","DMSO","Chromatin",167.666666666667,127.166666666667,2,2,0.753952569169961
"MOSMO","DMSO","Cytoplasm",139.166666666667,26.1666666666667,2,2,0.186682520808561
"MOSMO","DMSO","Nucleoplasm",71,12.1666666666667,2,2,0.168981481481481
"MOSMO","GSK591","Chromatin",135.833333333333,169.333333333333,2,2,1.23751522533496
"MOSMO","GSK591","Cytoplasm",147.5,14.5,2,2,0.0976430976430976
"MOSMO","GSK591","Nucleoplasm",79.5,4.66666666666667,2,2,0.0579710144927536
"MOSPD1","DMSO","Chromatin",50.0555555555556,74.5,6,2,1.45919477693145
"MOSPD1","DMSO","Cytoplasm",117.388888888889,67.1666666666667,6,2,0.567339277334585
"MOSPD1","DMSO","Nucleoplasm",48.4444444444444,23.6666666666667,6,2,0.478651685393258
"MOSPD1","GSK591","Chromatin",46.8333333333333,58.6666666666667,6,2,1.22648083623693
"MOSPD1","GSK591","Cytoplasm",103.333333333333,67.6666666666667,6,2,0.648562300319489
"MOSPD1","GSK591","Nucleoplasm",53.2777777777778,39.5,6,2,0.727737973387922
"MOSPD2","DMSO","Chromatin",61.7450980392157,125.166666666667,17,2,1.99484375
"MOSPD2","DMSO","Cytoplasm",72.6862745098039,106.333333333333,17,2,1.4430548163917
"MOSPD2","DMSO","Nucleoplasm",38.0588235294118,64.5,17,2,1.65135542168675
"MOSPD2","GSK591","Chromatin",47.7058823529412,110.666666666667,17,2,2.27214170692432
"MOSPD2","GSK591","Cytoplasm",76.9411764705882,117.166666666667,17,2,1.50327044025157
"MOSPD2","GSK591","Nucleoplasm",45.4313725490196,75.6666666666667,17,2,1.62964527027027
"MOSPD3","DMSO","Chromatin",46.6296296296296,27.1666666666667,9,6,0.570373250388803
"MOSPD3","DMSO","Cytoplasm",206.703703703704,110.111111111111,9,6,0.530135520684736
"MOSPD3","DMSO","Nucleoplasm",51.8518518518519,23.1666666666667,9,6,0.43833216538192
"MOSPD3","GSK591","Chromatin",44.962962962963,30.7777777777778,9,6,0.669621273166801
"MOSPD3","GSK591","Cytoplasm",168.111111111111,81.9444444444444,9,6,0.484559789750328
"MOSPD3","GSK591","Nucleoplasm",33.2222222222222,14.8333333333333,9,6,0.433441558441558
"MOV10","DMSO","Chromatin",180.653846153846,70.6,26,10,0.388651280965488
"MOV10","DMSO","Cytoplasm",55.5,6.33333333333333,26,10,0.112094395280236
"MOV10","DMSO","Nucleoplasm",45.3461538461538,2.06666666666667,26,10,0.0445919778699862
"MOV10","GSK591","Chromatin",144.641025641026,92.3333333333333,26,10,0.633978873239437
"MOV10","GSK591","Cytoplasm",30.8589743589744,4.5,26,10,0.141247484909457
"MOV10","GSK591","Nucleoplasm",26.5,2.96666666666667,26,10,0.107878787878788
"MP1","DMSO","Chromatin",32.5555555555556,18.5833333333333,6,4,0.553807947019867
"MP1","DMSO","Cytoplasm",30.2222222222222,19.6666666666667,6,4,0.629893238434164
"MP1","DMSO","Nucleoplasm",117.944444444444,83.5833333333333,6,4,0.702709014479215
"MP1","GSK591","Chromatin",19.2222222222222,13.6666666666667,6,4,0.675824175824176
"MP1","GSK591","Cytoplasm",22.5,14.9166666666667,6,4,0.634751773049645
"MP1","GSK591","Nucleoplasm",94.4444444444444,56.5833333333333,6,4,0.592840512223516
"MPC1","DMSO","Chromatin",15.625,37.9666666666667,8,10,2.28370927318296
"MPC1","DMSO","Cytoplasm",58.5416666666667,43.4666666666667,8,10,0.730020993701889
"MPC1","DMSO","Nucleoplasm",14.875,11.9,8,10,0.749606299212598
"MPC1","GSK591","Chromatin",19.125,55.7333333333333,8,10,2.76935817805383
"MPC1","GSK591","Cytoplasm",53.875,41.8666666666667,8,10,0.76294608959757
"MPC1","GSK591","Nucleoplasm",12.0416666666667,11.2666666666667,8,10,0.863897763578275
"MPC2","DMSO","Chromatin",329.111111111111,206.833333333333,6,2,0.626556714910805
"MPC2","DMSO","Cytoplasm",1221.38888888889,796.333333333333,6,2,0.651456619551879
"MPC2","DMSO","Nucleoplasm",476.333333333333,285,6,2,0.597067039106145
"MPC2","GSK591","Chromatin",374.444444444444,234.666666666667,6,2,0.625036993193252
"MPC2","GSK591","Cytoplasm",1602.27777777778,1057.16666666667,6,2,0.659378356838421
"MPC2","GSK591","Nucleoplasm",607,388,6,2,0.638157894736842
"MPDU1","DMSO","Chromatin",636.033333333333,213.944444444444,10,6,0.335844975842883
"MPDU1","DMSO","Cytoplasm",301.866666666667,87.7222222222222,10,6,0.289639738792281
"MPDU1","DMSO","Nucleoplasm",672.9,187.611111111111,10,6,0.278396069314603
"MPDU1","GSK591","Chromatin",611.866666666667,235.055555555556,10,6,0.383534573407303
"MPDU1","GSK591","Cytoplasm",274.2,80,10,6,0.290697674418605
"MPDU1","GSK591","Nucleoplasm",751.966666666667,236.277777777778,10,6,0.313795800315788
"MPDZ","DMSO","Chromatin",93.6071428571429,83.2857142857143,28,14,0.880332200830502
"MPDZ","DMSO","Cytoplasm",28.0833333333333,23.7857142857143,28,14,0.817846909537454
"MPDZ","DMSO","Nucleoplasm",28.0714285714286,9.21428571428571,28,14,0.316953316953317
"MPDZ","GSK591","Chromatin",83.1904761904762,103.047619047619,28,14,1.22398190045249
"MPDZ","GSK591","Cytoplasm",22.8452380952381,20.452380952381,28,14,0.857713429855217
"MPDZ","GSK591","Nucleoplasm",24.1190476190476,10.5714285714286,28,14,0.42085308056872
"MPG","DMSO","Chromatin",332.666666666667,193.166666666667,5,2,0.578921078921079
"MPG","DMSO","Cytoplasm",722.066666666667,169.333333333333,5,2,0.234187718974737
"MPG","DMSO","Nucleoplasm",387.533333333333,73.3333333333333,5,2,0.188743994509266
"MPG","GSK591","Chromatin",291.933333333333,135,5,2,0.460855712335002
"MPG","GSK591","Cytoplasm",664.4,136.833333333333,5,2,0.20564071736299
"MPG","GSK591","Nucleoplasm",371.666666666667,79.3333333333333,5,2,0.212880143112701
"MPHOSPH10","DMSO","Chromatin",218.333333333333,56.7333333333333,11,5,0.258662613981763
"MPHOSPH10","DMSO","Cytoplasm",170.939393939394,6.46666666666667,11,5,0.0376101515685583
"MPHOSPH10","DMSO","Nucleoplasm",174.484848484848,8.2,11,5,0.0467276808841305
"MPHOSPH10","GSK591","Chromatin",240.939393939394,55.2,11,5,0.228156312625251
"MPHOSPH10","GSK591","Cytoplasm",301,11.6666666666667,11,5,0.0386313465783664
"MPHOSPH10","GSK591","Nucleoplasm",248.181818181818,9.13333333333333,11,5,0.0366532895536909
"MPHOSPH6","DMSO","Chromatin",165.666666666667,183.222222222222,5,3,1.09933333333333
"MPHOSPH6","DMSO","Cytoplasm",351.4,11.8888888888889,5,3,0.0337369151217051
"MPHOSPH6","DMSO","Nucleoplasm",148.933333333333,6.77777777777778,5,3,0.0452052764191493
"MPHOSPH6","GSK591","Chromatin",183.266666666667,284.555555555556,5,3,1.54425952725519
"MPHOSPH6","GSK591","Cytoplasm",320.466666666667,22.2222222222222,5,3,0.0691276095672612
"MPHOSPH6","GSK591","Nucleoplasm",139.533333333333,15.1111111111111,5,3,0.10752688172043
"MPHOSPH8","DMSO","Chromatin",103.619047619048,38.6666666666667,14,5,0.369594902139281
"MPHOSPH8","DMSO","Cytoplasm",76.0238095238095,5.46666666666667,14,5,0.0709737248840804
"MPHOSPH8","DMSO","Nucleoplasm",56.2857142857143,5.73333333333333,14,5,0.100083125519534
"MPHOSPH8","GSK591","Chromatin",119.880952380952,53.6666666666667,14,5,0.443962970258026
"MPHOSPH8","GSK591","Cytoplasm",99.0238095238095,9.8,14,5,0.0979766722208998
"MPHOSPH8","GSK591","Nucleoplasm",78.8333333333333,6.53333333333333,14,5,0.0818371607515658
"MPHOSPH9","DMSO","Chromatin",96.9710144927536,78.8571428571429,23,7,0.804902789518174
"MPHOSPH9","DMSO","Cytoplasm",56.6666666666667,13.4761904761905,23,7,0.233691164327002
"MPHOSPH9","DMSO","Nucleoplasm",26.2463768115942,5.23809523809524,23,7,0.192249240121581
"MPHOSPH9","GSK591","Chromatin",80.6086956521739,87.2380952380952,23,7,1.06898038917218
"MPHOSPH9","GSK591","Cytoplasm",70.0579710144928,16,23,7,0.225168264327962
"MPHOSPH9","GSK591","Nucleoplasm",33.2608695652174,8.85714285714286,23,7,0.258520667150109
"MPI","DMSO","Chromatin",106.37037037037,105.733333333333,9,5,0.9847533632287
"MPI","DMSO","Cytoplasm",224.740740740741,169.266666666667,9,5,0.749827727645611
"MPI","DMSO","Nucleoplasm",84.8518518518518,57.3333333333333,9,5,0.667817083692839
"MPI","GSK591","Chromatin",70.8518518518518,64.4666666666667,9,5,0.897216494845361
"MPI","GSK591","Cytoplasm",151.814814814815,107.866666666667,9,5,0.705865244789142
"MPI","GSK591","Nucleoplasm",74.4444444444444,51.5333333333333,9,5,0.683063328424153
"MPND","DMSO","Chromatin",28.3333333333333,30.8333333333333,13,4,1.05113636363636
"MPND","DMSO","Cytoplasm",76.9230769230769,67.75,13,4,0.869447186574531
"MPND","DMSO","Nucleoplasm",31.6666666666667,28,13,4,0.857142857142857
"MPND","GSK591","Chromatin",22.4871794871795,44.1666666666667,13,4,1.88045851528384
"MPND","GSK591","Cytoplasm",57.8974358974359,84.6666666666667,13,4,1.43752720940357
"MPND","GSK591","Nucleoplasm",19.5897435897436,29.25,13,4,1.4206102117061
"MPP1","DMSO","Chromatin",49.0888888888889,38.5555555555556,15,3,0.769742679680568
"MPP1","DMSO","Cytoplasm",88.7111111111111,40.4444444444444,15,3,0.450829824126827
"MPP1","DMSO","Nucleoplasm",36.8888888888889,17.4444444444444,15,3,0.460410557184751
"MPP1","GSK591","Chromatin",54.9777777777778,46,15,3,0.821754664549424
"MPP1","GSK591","Cytoplasm",97.4666666666667,42.8888888888889,15,3,0.435567591965696
"MPP1","GSK591","Nucleoplasm",50.9111111111111,23,15,3,0.443065068493151
"MPP2","DMSO","Chromatin",43.4444444444444,44.6666666666667,12,3,1.005
"MPP2","DMSO","Cytoplasm",107.166666666667,14.8888888888889,12,3,0.137647663071392
"MPP2","DMSO","Nucleoplasm",31.6111111111111,3.66666666666667,12,3,0.112436115843271
"MPP2","GSK591","Chromatin",41.4166666666667,53.8888888888889,12,3,1.27046496398166
"MPP2","GSK591","Cytoplasm",73.5555555555556,11,12,3,0.147540983606557
"MPP2","GSK591","Nucleoplasm",29.3055555555556,5.22222222222222,12,3,0.172318973418882
"MPP3","DMSO","Chromatin",145.586666666667,147.980392156863,25,17,1.00950785990219
"MPP3","DMSO","Cytoplasm",32.08,16.7058823529412,25,17,0.505014581406928
"MPP3","DMSO","Nucleoplasm",13.32,7.70588235294118,25,17,0.538120276043378
"MPP3","GSK591","Chromatin",213.386666666667,237.372549019608,25,17,1.10721693988871
"MPP3","GSK591","Cytoplasm",34.2666666666667,19.9019607843137,25,17,0.564327810519293
"MPP3","GSK591","Nucleoplasm",16.92,10.5294117647059,25,17,0.587578781512605
"MPP5","DMSO","Chromatin",111.933333333333,42.3888888888889,15,6,0.37534435261708
"MPP5","DMSO","Cytoplasm",115.066666666667,10.1666666666667,15,6,0.0875933371625503
"MPP5","DMSO","Nucleoplasm",67.4888888888889,4.55555555555556,15,6,0.0665152498377677
"MPP5","GSK591","Chromatin",102.222222222222,64,15,6,0.620021528525296
"MPP5","GSK591","Cytoplasm",132.933333333333,13.1666666666667,15,6,0.0983076157292185
"MPP5","GSK591","Nucleoplasm",88.3333333333333,7.27777777777778,15,6,0.0814676616915423
"MPP6","DMSO","Chromatin",62.0555555555556,56.3333333333333,12,2,0.893392070484581
"MPP6","DMSO","Cytoplasm",102,5.5,12,2,0.0533980582524272
"MPP6","DMSO","Nucleoplasm",50.8611111111111,2.33333333333333,12,2,0.0449919657204071
"MPP6","GSK591","Chromatin",47.6111111111111,126.5,12,2,2.60228571428571
"MPP6","GSK591","Cytoplasm",84.1111111111111,6.83333333333333,12,2,0.0802872062663185
"MPP6","GSK591","Nucleoplasm",38.25,2.16666666666667,12,2,0.0552016985138004
"MPPE1","DMSO","Chromatin",88.9047619047619,112.717948717949,14,13,1.25374837027379
"MPPE1","DMSO","Cytoplasm",40.3333333333333,23.6666666666667,14,13,0.57258064516129
"MPPE1","DMSO","Nucleoplasm",47.0476190476191,19.974358974359,14,13,0.415720057940078
"MPPE1","GSK591","Chromatin",117.761904761905,181.230769230769,14,13,1.52600086361113
"MPPE1","GSK591","Cytoplasm",32.8809523809524,19.7948717948718,14,13,0.584247797178226
"MPPE1","GSK591","Nucleoplasm",51.5952380952381,22.8974358974359,14,13,0.435351882160393
"MPRIP","DMSO","Chromatin",792.551282051282,230.666666666667,26,17,0.290676446354427
"MPRIP","DMSO","Cytoplasm",968.666666666667,99.7843137254902,26,17,0.102905789335328
"MPRIP","DMSO","Nucleoplasm",341.423076923077,41.3333333333333,26,17,0.120708375453967
"MPRIP","GSK591","Chromatin",806.730769230769,272.019607843137,26,17,0.336770144465576
"MPRIP","GSK591","Cytoplasm",841.076923076923,97.6078431372549,26,17,0.115913214650983
"MPRIP","GSK591","Nucleoplasm",409.294871794872,50.2549019607843,26,17,0.122484840575608
